Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Aruba,ABW,Agricultural machinery; tractors per 100 sq. km of arable land,AG.LND.TRAC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aruba,ABW,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aruba,ABW,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aruba,ABW,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aruba,ABW,Agriculture value added per worker (constant 2005 US$),EA.PRD.AGRI.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1001.241465,,,,,,,,,,
Aruba,ABW,Agriculture; value added (% of GDP),NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.54894785,0.556844548,0.533570476,0.477516912,0.437550592,0.418398193,0.444303703,0.438174326,0.434712306,0.435108328,0.425777821,0.421318232,0.431336359,0.449521757,0.427988231,0.506252445,0.498384331,0.512418427,,,,
Aruba,ABW,Improved water source; rural (% of rural population with access),SH.H2O.SAFE.RU.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,91.3,91.6,91.9,92.3,92.6,92.9,93.2,93.6,93.9,94.2,94.5,94.9,95.2,95.5,95.8,96.2,96.5,96.8,97.1,97.4,97.8,98.1,98.1,98.1,98.1
Aruba,ABW,Rural poverty gap at national poverty lines (%),SI.POV.RUGP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aruba,ABW,Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.100000001,,,0.5,,,0.5,,,,,,,0.699999988,,,0.600000024,0.600000024,,,,
Aruba,ABW,Rural population,SP.RUR.TOTL,26683,27296,27694,27935,28107,28278,28461,28636,28811,28987,29164,29357,29570,29771,29922,29995,29972,29871,29751,29697,29764,30007,30401,30837,31157,31265,31084,30692,30325,30312,30876,32115,34119,36548,38981,41153,42965,44479,45788,47059,48412,49848,51324,52770,54071,55142,55950,56533,56971,57380,57850,58411,59015,59634,60224,
Aruba,ABW,Rural population growth (annual %),SP.RUR.TOTL.ZG,3.16386911,2.271351281,1.447561192,0.866459968,0.613827273,0.606546153,0.645061191,0.612993846,0.609259113,0.609019495,0.608761833,0.659594674,0.722931518,0.677443146,0.505923047,0.243670531,-0.07670886,-0.337550243,-0.40253652,-0.181671427,0.225357893,0.813107824,1.304481483,1.423976509,1.032367139,0.346032193,-0.580604367,-1.269118303,-1.202957949,-0.042878111,1.843550937,3.934402762,6.053120316,6.877205127,6.44478828,5.422248054,4.308900229,3.463133691,2.900488038,2.738008555,2.834558327,2.923065837,2.918010379,2.778436838,2.435515035,1.961367848,1.454675851,1.036610369,0.771782799,0.715344412,0.815764309,0.965077462,1.028742062,1.043423233,0.984506275,
Aruba,ABW,Rural population (% of total population),SP.RUR.TOTL.ZS,49.224,49.239,49.254,49.27,49.285,49.3,49.315,49.33,49.346,49.361,49.376,49.391,49.407,49.422,49.437,49.452,49.468,49.483,49.498,49.513,49.528,49.544,49.559,49.574,49.589,49.605,49.62,49.635,49.65,49.665,49.681,49.696,50.002,50.412,50.823,51.233,51.644,52.054,52.464,52.873,53.283,53.661,54.028,54.394,54.76,55.125,55.489,55.853,56.217,56.579,56.941,57.302,57.636,57.942,58.221,
Aruba,ABW,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.927829199,0.664215005,0.376194028,0.490407738,,,,3.341082723,3.419894222,3.056984112,2.671892612,,,,,,,0.378770414,,,,0.647521458,0.82617106,0.826909486,0.2535469,0.303565158,0.39770308,
Aruba,ABW,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.089392643,0.012259694,0.080998678,0.004285118,,,,1.892442056,1.109448589,0.541747674,0.479703606,,,,,,,0.316903458,,,,0.025991105,0.158747992,0.098249197,0.03236802,0.047570315,0.055214489,
Andorra,AND,Agricultural machinery; tractors,AG.AGR.TRAC.NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354,353,358,357,355,353,,,,,,
Andorra,AND,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andorra,AND,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andorra,AND,Agricultural land (sq. km),AG.LND.AGRI.K2,,260,260,260,260,260,260,260,260,260,260,250,250,240,240,240,230,230,230,220,220,210,210,210,200,200,200,190,190,190,190,190,190,190,190,190,190,190,187,188,188,187,197,199,199,197,195,194,197,199,201,204,202,208,,
Andorra,AND,Agricultural land (% of land area),AG.LND.AGRI.ZS,,55.31914894,55.31914894,55.31914894,55.31914894,55.31914894,55.31914894,55.31914894,55.31914894,55.31914894,55.31914894,53.19148936,53.19148936,51.06382979,51.06382979,51.06382979,48.93617021,48.93617021,48.93617021,46.80851064,46.80851064,44.68085106,44.68085106,44.68085106,42.55319149,42.55319149,42.55319149,40.42553191,40.42553191,40.42553191,40.42553191,40.42553191,40.42553191,40.42553191,40.42553191,40.42553191,40.42553191,40.42553191,39.78723404,40,40,39.78723404,41.91489362,42.34042553,42.34042553,41.91489362,41.4893617,41.27659574,41.91489362,42.34042553,42.76595745,43.40425532,42.9787234,44.25531915,,
Andorra,AND,Arable land (hectares),AG.LND.ARBL.HA,,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,2000,2000,2000,2000,2000,2000,2000,2000,2200,2300,2300,2400,2500,2500,2500,2500,2400,2300,2200,2300,2500,2600,2400,2900,,
Andorra,AND,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.069560378,0.06503642,0.060938452,0.057240985,0.05390545,0.050900947,0.048181161,0.045687135,0.043363254,0.041187858,0.039123631,0.03718578,0.035422054,0.033882225,0.032566925,0.031465341,0.030516647,0.029633142,0.028719952,0.027729252,0.026665245,0.025567601,0.024472615,0.02341701,0.022423033,0.021498441,0.020636427,0.019829073,0.01906614,0.036689842,0.035289551,0.033953552,0.032785273,0.031894366,0.031321452,0.031108553,0.031178387,0.034435262,0.035847322,0.035168733,0.0354139,0.035188469,0.033430058,0.0319134,0.030779459,0.028786298,0.027097717,0.025696132,0.026908768,0.029614186,0.03158176,0.030258712,0.038207162,,
Andorra,AND,Arable land (% of land area),AG.LND.ARBL.ZS,,2.127659574,2.127659574,2.127659574,2.127659574,2.127659574,2.127659574,2.127659574,2.127659574,2.127659574,2.127659574,2.127659574,2.127659574,2.127659574,2.127659574,2.127659574,2.127659574,2.127659574,2.127659574,2.127659574,2.127659574,2.127659574,2.127659574,2.127659574,2.127659574,2.127659574,2.127659574,2.127659574,2.127659574,2.127659574,4.255319149,4.255319149,4.255319149,4.255319149,4.255319149,4.255319149,4.255319149,4.255319149,4.680851064,4.893617021,4.893617021,5.106382979,5.319148936,5.319148936,5.319148936,5.319148936,5.106382979,4.893617021,4.680851064,4.893617021,5.319148936,5.531914894,5.106382979,6.170212766,,
Andorra,AND,Land under cereal production (hectares),AG.LND.CREL.HA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andorra,AND,Forest area (sq. km),AG.LND.FRST.K2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160
Andorra,AND,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.04255319,34.04255319,34.04255319,34.04255319,34.04255319,34.04255319,34.04255319,34.04255319,34.04255319,34.04255319,34.04255319,34.04255319,34.04255319,34.04255319,34.04255319,34.04255319,34.04255319,34.04255319,34.04255319,34.04255319,34.04255319,34.04255319,34.04255319,34.04255319,34.04255319,34.04255319
Andorra,AND,Land area (sq. km),AG.LND.TOTL.K2,,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470
Andorra,AND,Agricultural machinery; tractors per 100 sq. km of arable land,AG.LND.TRAC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1416,1412,1491.666667,1552.173913,1613.636364,1534.782609,,,,,,
Andorra,AND,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andorra,AND,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andorra,AND,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andorra,AND,Agriculture value added per worker (constant 2005 US$),EA.PRD.AGRI.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4149.463596,,,,,,,,,,
Andorra,AND,Agriculture; value added (% of GDP),NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.471933745,0.437773986,0.38739726,0.426948129,0.423552048,0.38324738,0.359695642,0.375712779,0.414406103,0.401167725,0.46386081,0.496471161,0.568068119,0.523887556,,
Andorra,AND,Improved water source; rural (% of rural population with access),SH.H2O.SAFE.RU.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Andorra,AND,Rural poverty gap at national poverty lines (%),SI.POV.RUGP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andorra,AND,Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andorra,AND,Rural population,SP.RUR.TOTL,5574,5609,5618,5600,5555,5483,5384,5263,5124,4976,4818,4657,4491,4315,4123,3914,3692,3467,3247,3044,2862,2700,2552,2415,2285,2159,2175,2337,2508,2690,2883,3100,3343,3592,3831,4048,4227,4375,4519,4706,4974,5384,5939,6576,7245,7883,8472,9028,9532,9956,10285,10488,10543,10501,10457,
Andorra,AND,Rural population growth (annual %),SP.RUR.TOTL.ZG,2.525340849,0.625952147,0.160327816,-0.320913094,-0.806817465,-1.304602667,-1.822080408,-2.273038597,-2.676582234,-2.93090286,-3.226745124,-3.398744019,-3.629606989,-3.997806957,-4.551627081,-5.202118475,-5.839155233,-6.287864994,-6.555817358,-6.455905312,-6.165175887,-5.826890812,-5.637440753,-5.517807838,-5.533326276,-5.672087281,0.738351301,7.183939102,7.061756721,7.005557084,6.929022504,7.257069283,7.546649595,7.1840543,6.441671528,5.509706627,4.32695896,3.441399822,3.238421062,4.054755988,5.538605508,7.920724696,9.810917669,10.18858887,9.688491802,8.439696631,7.205806622,6.356425066,5.432370028,4.352082527,3.25111386,1.954522336,0.523038613,-0.399164187,-0.419888011,
Andorra,AND,Rural population (% of total population),SP.RUR.TOTL.ZS,41.55,39.017,36.538,34.128,31.795,29.555,27.407,25.359,23.412,21.576,19.845,18.22,16.699,15.284,13.968,12.748,11.618,10.58,9.622,8.743,7.936,7.2,6.526,5.911,5.351,4.841,4.675,4.822,4.973,5.128,5.288,5.47,5.676,5.889,6.11,6.339,6.575,6.82,7.073,7.334,7.605,7.944,8.359,8.793,9.249,9.705,10.162,10.637,11.133,11.648,12.183,12.74,13.292,13.835,14.367,
Andorra,AND,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.656790002,0.598209658,0.533134155,0.523752383,0.560631006,0.486614207,0.460160747,0.410605322,0.414015704,0.400673169,,,,,,,,,,,
Andorra,AND,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.565721415,1.081654034,0.718028094,0.940321051,0.952541973,1.366825081,0.753407076,0.788816907,0.685623922,0.607231017,0.509891745,0.527852847,,,,,,,,,
Afghanistan,AFG,Agricultural machinery; tractors,AG.AGR.TRAC.NO,,120,150,200,200,300,400,500,500,550,550,600,600,585,570,550,530,515,495,450,400,350,300,250,200,150,150,120,120,120,120,120,110,110,110,110,110,110,110,110,110,,,,,,,,,,,,,,,
Afghanistan,AFG,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.6041684,157.0652845,182.1872752,211.7330945,278.0222273,166.1756908,151.9772905,258.9739821,275.8193312,291.1059962,229.7448064,265.6346749,,
Afghanistan,AFG,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.40336025,3.275090067,4.535568066,4.240358744,6.290993072,3.618809341,2.988067744,4.521493648,4.254972411,6.331022975,4.599614891,5.069749518,,
Afghanistan,AFG,Agricultural land (sq. km),AG.LND.AGRI.K2,,377000,377600,378100,378730,378750,379130,379790,379800,379960,380060,380360,380460,380480,380480,380480,380480,380500,380500,380490,380490,380530,380540,380540,380540,380540,380540,380450,380400,380400,380400,380300,380300,379340,378130,377530,377520,377900,378670,377530,377530,377530,377530,379100,379110,379100,379100,379100,379100,379100,379100,379100,379100,379100,,
Afghanistan,AFG,Agricultural land (% of land area),AG.LND.AGRI.ZS,,57.74591796,57.83782128,57.91440738,58.01090586,58.0139693,58.07217474,58.17326839,58.17480011,58.19930766,58.21462488,58.26057654,58.27589376,58.2789572,58.2789572,58.2789572,58.2789572,58.28202065,58.28202065,58.28048893,58.28048893,58.28661581,58.28814754,58.28814754,58.28814754,58.28814754,58.28814754,58.27436204,58.26670343,58.26670343,58.26670343,58.25138621,58.25138621,58.1043409,57.91900254,57.82709922,57.8255675,57.88377294,58.00171553,57.82709922,57.82709922,57.82709922,57.82709922,58.06757957,58.06911129,58.06757957,58.06757957,58.06757957,58.06757957,58.06757957,58.06757957,58.06757957,58.06757957,58.06757957,,
Afghanistan,AFG,Arable land (hectares),AG.LND.ARBL.HA,,7650000,7700000,7750000,7800000,7800000,7835000,7844000,7844000,7860000,7870000,7900000,7910000,7910000,7910000,7910000,7910000,7910000,7910000,7910000,7910000,7910000,7910000,7910000,7910000,7910000,7910000,7910000,7910000,7910000,7910000,7910000,7910000,7824000,7703000,7653000,7647000,7685000,7757000,7653000,7683000,7683000,7678000,7772000,7816000,7805000,7794000,7794000,7794000,7793000,7793000,7791000,7790000,7785000,,
Afghanistan,AFG,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.834702227,0.824078327,0.813088735,0.801756051,0.785074881,0.772009336,0.756514862,0.740014661,0.724456681,0.707664001,0.69220397,0.675093472,0.657932276,0.64227729,0.628628222,0.616458379,0.605828561,0.5982206,0.595485497,0.598724799,0.608605591,0.624457202,0.644184282,0.664007837,0.680108453,0.691497095,0.697658091,0.695337669,0.681405998,0.655475792,0.618482187,0.575455618,0.52777956,0.485382232,0.456282007,0.437426352,0.426136442,0.419037268,0.401976635,0.389961598,0.374211686,0.357331027,0.345309145,0.332597868,0.319877731,0.309486942,0.301187779,0.293794568,0.286430575,0.278697601,0.270434754,0.26205307,0.253727695,,
Afghanistan,AFG,Arable land (% of land area),AG.LND.ARBL.ZS,,11.71767301,11.79425911,11.8708452,11.9474313,11.9474313,12.00104157,12.01482707,12.01482707,12.03933462,12.05465184,12.1006035,12.11592072,12.11592072,12.11592072,12.11592072,12.11592072,12.11592072,12.11592072,12.11592072,12.11592072,12.11592072,12.11592072,12.11592072,12.11592072,12.11592072,12.11592072,12.11592072,12.11592072,12.11592072,12.11592072,12.11592072,12.11592072,11.98419263,11.79885427,11.72226817,11.71307784,11.77128328,11.88156726,11.72226817,11.76821983,11.76821983,11.76056122,11.90454309,11.97193885,11.95508991,11.93824097,11.93824097,11.93824097,11.93670925,11.93670925,11.9336458,11.93211408,11.92445547,,
Afghanistan,AFG,Land under cereal production (hectares),AG.LND.CREL.HA,,3313500,3425500,3426500,3446500,3444500,3446500,3124500,3041500,3081500,3178000,3400000,3923100,3337000,3342000,3404000,3394000,3388000,3392000,3183500,3018500,2909000,2799500,2649000,2562000,2434500,2347000,2496000,2331000,2290000,2253000,2348269,2250000,2627839,2757000,2577011,2690730,2729075,2790534,2530131,2406000,2094000,2238000,3004700,2667000,3030000,2989000,3021000,2714000,3192000,2962000,2820000,3143000,3182922,3344733,
Afghanistan,AFG,Forest area (sq. km),AG.LND.FRST.K2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13500,13500,13500,13500,13500,13500,13500,13500,13500,13500,13500,13500,13500,13500,13500,13500,13500,13500,13500,13500,13500,13500,13500,13500,13500,13500
Afghanistan,AFG,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.067824648,2.067824648,2.067824648,2.067824648,2.067824648,2.067824648,2.067824648,2.067824648,2.067824648,2.067824648,2.067824648,2.067824648,2.067824648,2.067824648,2.067824648,2.067824648,2.067824648,2.067824648,2.067824648,2.067824648,2.067824648,2.067824648,2.067824648,2.067824648,2.067824648,2.067824648
Afghanistan,AFG,Land area (sq. km),AG.LND.TOTL.K2,,652860,652860,652860,652860,652860,652860,652860,652860,652860,652860,652860,652860,652860,652860,652860,652860,652860,652860,652860,652860,652860,652860,652860,652860,652860,652860,652860,652860,652860,652860,652860,652860,652860,652860,652860,652860,652860,652860,652860,652860,652860,652860,652860,652860,652860,652860,652860,652860,652860,652860,652860,652860,652860,652860,652860
Afghanistan,AFG,Agricultural machinery; tractors per 100 sq. km of arable land,AG.LND.TRAC.ZS,,0.156862745,0.194805195,0.258064516,0.256410256,0.384615385,0.510529675,0.637429883,0.637429883,0.699745547,0.698856417,0.759493671,0.758533502,0.739570164,0.720606827,0.695322377,0.670037927,0.651074589,0.625790139,0.568900126,0.505689001,0.442477876,0.379266751,0.316055626,0.252844501,0.189633375,0.189633375,0.1517067,0.1517067,0.1517067,0.1517067,0.1517067,0.139064475,0.140593047,0.142801506,0.143734483,0.14384726,0.143135979,0.1418074,0.143734483,0.14317324,,,,,,,,,,,,,,,
Afghanistan,AFG,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,,67.38,68.9,67.26,73.15,75.72,74.45,83.05,85.05,87.39,79.17,71.23,83.94,91.25,94.92,97.68,102.93,86.27,96.17,93.01,90.77,88.28,85.69,83.35,81.57,78.14,74.67,75.2,71.58,68.58,68.35,70.27,65.81,71.38,74.83,76.88,78.77,84,89.68,83.11,68.56,73.46,87.81,98.55,89.14,108.19,102.67,120.9,102.58,130.29,125.15,112.85,134.75,134.48,,
Afghanistan,AFG,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,,54.02,54.68,54.65,59.12,61.96,64.11,70.2,73.31,74.37,67.73,62.86,68.23,73.56,76.02,78.24,83.72,74.83,80.92,79.94,79.84,79.65,78.79,76.99,74.09,69.22,63.15,65.5,64.53,64.15,69.17,70.44,68.23,73.28,78.94,83.16,88.82,96.24,103.2,102.17,85.57,78.19,95.75,99.47,97.29,105.74,96.97,108.67,100.44,116.51,115.86,110.53,122.57,119.84,,
Afghanistan,AFG,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,1115.1,1079,985.8,1082.8,1098.9,1012.3,1224.5,1287.5,1310.4,1105.1,976.2,1006.9,1279.6,1301.9,1316.4,1362.4,1224,1291.9,1323.7,1349,1338.3,1330.2,1355.6,1334.1,1331.7,1314,1359.8,1285.7,1237.6,1200.6,1160.1,1097.8,1135.6,1140.4,1258.4,1203.7,1349.3,1389.2,1286.1,806.3,1006.7,1669.8,1458,1334.8,1790.4,1551.7,1915.3,1455.4,2040.7,2011.1,1659.9,2029.6,2048.5,2020.6,
Afghanistan,AFG,Agriculture value added per worker (constant 2005 US$),EA.PRD.AGRI.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428.408113,423.7780004,317.6776911,361.9951915,334.1738943,373.3440777,310.6483637,438.8039434,400.5067912,359.8671598,413.0307149,400.7875352,388.8965313,
Afghanistan,AFG,Agriculture; value added (% of GDP),NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.47194003,37.76544351,30.27167447,31.75099054,29.24973678,30.62285367,25.39474053,30.20560247,27.09154001,24.50744042,24.60324707,23.89137214,23.46312554,
Afghanistan,AFG,Improved water source; rural (% of rural population with access),SH.H2O.SAFE.RU.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.2,16.2,16.2,16.2,16.2,17.8,19.5,21.1,22.7,24.3,25.9,27.6,29.2,30.8,32.4,34,35.6,37.3,38.9,40.5,42.1,43.7,45.4,47,47
Afghanistan,AFG,Rural poverty gap at national poverty lines (%),SI.POV.RUGP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.3,,,,9.3,,,,
Afghanistan,AFG,Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
