Country Name	Country Code	Indicator Name	Indicator Code	1960	1961	1962	1963	1964	1965	1966	1967	1968	1969	1970	1971	1972	1973	1974	1975	1976	1977	1978	1979	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015
Andorra	AND	"Female legislators, senior officials and managers (% of total)"	SG.GEN.LSOM.ZS																																																								
Andorra	AND	Proportion of seats held by women in national parliaments (%)	SG.GEN.PARL.ZS																																						7.1	7.1	7.1	7.1	14.3	14.3	14.3	14.3	28.6	28.6	28.6	25	35.7	35.7	50	50	50	50	39.3
Andorra	AND	Nonpregnant and nonnursing women can do the same jobs as men (1=yes; 0=no)	SG.JOB.NOPN.EQ																																																								
Andorra	AND	Law prohibits or invalidates child or early marriage (1=yes; 0=no)	SG.LAW.CHMR																																																								
Andorra	AND	Law mandates equal remuneration for females and males for work of equal value (1=yes; 0=no)	SG.LAW.EQRM.WK																																																								
Andorra	AND	Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no)	SG.LAW.NODC.HR																																																								
Andorra	AND	Legislation exists on domestic violence (1=yes; 0=no)	SG.LEG.DVAW																																																								
Andorra	AND	Mothers are guaranteed an equivalent position after maternity leave (1=yes; 0=no)	SG.MMR.LEVE.EP																																																								
Andorra	AND	Battle-related deaths (number of people)	VC.BTL.DETH																																																								
Andorra	AND	"Internally displaced persons (number, high estimate)"	VC.IDP.TOTL.HE																																																								
Andorra	AND	"Internally displaced persons (number, low estimate)"	VC.IDP.TOTL.LE																																																								
Andorra	AND	"Intentional homicides (per 100,000 people)"	VC.IHR.PSRC.P5																																													1.300813008			0	1.183656077	1.189315192	1.176263012	1.280163861	0	0		
Andorra	AND	"Presence of peace keepers (number of troops, police, and military observers in mandate)"	VC.PKP.TOTL.UN																																																								
Afghanistan	AFG	Cash surplus/deficit (% of GDP)	GC.BAL.CASH.GD.ZS																																															-2.027860096	-1.731230214	-2.314249866	0.281700159	1.495566769	-0.626409396	-0.621107949			
Afghanistan	AFG	"Central government debt, total (% of GDP)"	GC.DOD.TOTL.GD.ZS																																																								
Afghanistan	AFG	Grants and other revenue (current LCU)	GC.REV.GOTR.CN																																															78766577457	1.29348E+11	4.21152E+11	3.97117E+11	5.40143E+11	7.19138E+11	6.05328E+11			
Afghanistan	AFG	Grants and other revenue (% of revenue)	GC.REV.GOTR.ZS																																															76.19533409	83.23912278	92.91623142	88.25339265	88.78279105	90.15175299	88.01647195			
Afghanistan	AFG	"Revenue, excluding grants (current LCU)"	GC.REV.XGRT.CN																																															31211357279	34023950013	41475208370	64686944779	80553186895	97876338034	1.04943E+11			
Afghanistan	AFG	"Revenue, excluding grants (% of GDP)"	GC.REV.XGRT.GD.ZS																																															8.859122479	6.937950127	7.988505196	10.51678115	11.03618454	11.42983699	9.888084457			
Afghanistan	AFG	Taxes on exports (current LCU)	GC.TAX.EXPT.CN																																															24428619	3504628	6086102	9025360	19625391	127642572	164578203			
Afghanistan	AFG	Taxes on exports (% of tax revenue)	GC.TAX.EXPT.ZS																																															0.10073403	0.013664916	0.019409768	0.017395854	0.029470389	0.168341227	0.207545504			
Afghanistan	AFG	Taxes on goods and services (current LCU)	GC.TAX.GSRV.CN																																															5885442618	6618627539	8070694888	13497091986	18201417314	20550843195	21154401394			
Afghanistan	AFG	Taxes on goods and services (% of revenue)	GC.TAX.GSRV.RV.ZS																																															5.693319184	4.259259793	1.780590429	2.999526964	2.991749367	2.576272562	3.075911981			
Afghanistan	AFG	Taxes on goods and services (% value added of industry and services)	GC.TAX.GSRV.VA.ZS																																															2.44130563	1.999136383	2.142761715	3.259451196	3.553192292	3.304299377	2.750952535			
Afghanistan	AFG	Customs and other import duties (current LCU)	GC.TAX.IMPT.CN																																															11538551413	13148979574	14323660370	21787902041	27684941828	30418802166	28878056115			
Afghanistan	AFG	Customs and other import duties (% of tax revenue)	GC.TAX.IMPT.ZS																																															47.58045413	51.26926419	45.68095033	41.99490874	41.57298152	40.11779461	36.41740275			
Afghanistan	AFG	Taxes on international trade (current LCU)	GC.TAX.INTT.CN																																															11562980032	13152484202	14329746472	21796927401	27711173240	30556856029	29054793905			
Afghanistan	AFG	Taxes on international trade (% of revenue)	GC.TAX.INTT.RV.ZS																																															11.18551999	8.463967311	3.161488542	4.844041335	4.554858755	3.830635513	4.224652213			
Afghanistan	AFG	Other taxes (current LCU)	GC.TAX.OTHR.CN																																															2440812579	231213531.9	340360904	747914113.6	2435677770	3199209441	3477891130			
Afghanistan	AFG	Other taxes (% of revenue)	GC.TAX.OTHR.RV.ZS																																															2.36113509	0.14879195	0.075091845	0.166212733	0.40035	0.401055831	0.505695566			
Afghanistan	AFG	Tax revenue (current LCU)	GC.TAX.TOTL.CN																																															24250612199	25646905182	31355872126	51882246429	66593592311	75823714798	79297407099			
Afghanistan	AFG	Tax revenue (% of GDP)	GC.TAX.TOTL.GD.ZS																																															6.883364339	5.229755775	6.039428306	8.434997714	9.123651121	8.854568097	7.471638846			
Afghanistan	AFG	"Taxes on income, profits and capital gains (current LCU)"	GC.TAX.YPKG.CN																																															4361376970	5644579909	8615069861	15840312929	18245323987	21516806132	25610320670			
Afghanistan	AFG	"Taxes on income, profits and capital gains (% of revenue)"	GC.TAX.YPKG.RV.ZS																																															4.219004888	3.632434687	1.90069271	3.520272797	2.998966265	2.697366562	3.723815707			
Afghanistan	AFG	"Taxes on income, profits and capital gains (% of total taxes)"	GC.TAX.YPKG.ZS																																															17.98460564	22.00881498	27.47514031	30.53127808	27.39801737	28.37740961	32.29654235			
Afghanistan	AFG	Goods and services expense (current LCU)	GC.XPN.GSRV.CN																																															40979516418	78364204006	1.89283E+11	1.94436E+11	2.75929E+11	3.83081E+11	2.96595E+11			
Afghanistan	AFG	Goods and services expense (% of expense)	GC.XPN.GSRV.ZS																																															57.21637663	66.59013678	72.45878432	71.72411868	74.70011213	75.73347927	68.10745579			
Afghanistan	AFG	Interest payments (current LCU)	GC.XPN.INTP.CN																																															169353007	106722854	103089253	108627501	86638122.74	91977758	118236274.2			
Afghanistan	AFG	Interest payments (% of revenue)	GC.XPN.INTP.RV.ZS																																															0.163824675	0.068678946	0.022743982	0.024140839	0.014240624	0.011530416	0.017191901			
Afghanistan	AFG	Interest payments (% of expense)	GC.XPN.INTP.ZS																																															0.236453875	0.090687955	0.039463302	0.04007083	0.023454823	0.018183633	0.027150738			
Afghanistan	AFG	Other expense (current LCU)	GC.XPN.OTHR.CN																																															68539208	18920000	4554303910	857354330.9	632857366.1	1104403345	1582800671			
Afghanistan	AFG	Other expense (% of expense)	GC.XPN.OTHR.ZS																																															0.09569574	0.016077307	1.743420034	0.316263368	0.171328247	0.218336105	0.363460418			
Afghanistan	AFG	Expense (current LCU)	GC.XPN.TOTL.CN																																															71622005498	1.17681E+11	2.61228E+11	2.71089E+11	3.69383E+11	5.05827E+11	4.35481E+11			
Afghanistan	AFG	Expense (% of GDP)	GC.XPN.TOTL.GD.ZS																																															20.32939847	23.99685137	50.31493557	44.07351127	50.60729156	59.06966102	41.03231204			
Afghanistan	AFG	Time to prepare and pay taxes (hours)	IC.TAX.DURS																																														275	275	275	275	275	275	275	275	275	275	275
Afghanistan	AFG	Tax payments (number)	IC.TAX.PAYM																																														17	17	20	20	20	20	20	20	20	20	20
Afghanistan	AFG	Total tax rate (% of commercial profits)	IC.TAX.TOTL.CP.ZS																																														36.3	36.3	36.3	36.3	36.3	36.3	36.3	36.3	35.8	36.3	36.3
Afghanistan	AFG	CPIA business regulatory environment rating (1=low to 6=high)	IQ.CPA.BREG.XQ																																															2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	
Afghanistan	AFG	CPIA debt policy rating (1=low to 6=high)	IQ.CPA.DEBT.XQ																																															3	3	3	3.5	2.5	2.5	2.5	2.5	3	
Afghanistan	AFG	CPIA economic management cluster average (1=low to 6=high)	IQ.CPA.ECON.XQ																																															3.333333333	3.166666667	3.2	3.333333333	3	3	3	3	3	
Afghanistan	AFG	CPIA policy and institutions for environmental sustainability rating (1=low to 6=high)	IQ.CPA.ENVR.XQ																																															2	2	2.5	2.5	2.5	2.5	2.5	2.5	2.5	
Afghanistan	AFG	CPIA quality of budgetary and financial management rating (1=low to 6=high)	IQ.CPA.FINQ.XQ																																															3	3	3	3.5	3.5	3.5	3.5	3.5	3.5	
Afghanistan	AFG	CPIA financial sector rating (1=low to 6=high)	IQ.CPA.FINS.XQ																																															2	2	2.5	2.5	2	2	2	2	2	
Afghanistan	AFG	CPIA fiscal policy rating (1=low to 6=high)	IQ.CPA.FISP.XQ																																															3	3	3	3	3	3	3	3	2.5	
Afghanistan	AFG	CPIA gender equality rating (1=low to 6=high)	IQ.CPA.GNDR.XQ																																															2	2	2	2	2	2	2	1.5	1.5	
Afghanistan	AFG	CPIA building human resources rating (1=low to 6=high)	IQ.CPA.HRES.XQ																																															3	3	3	3	3	3.5	3.5	3.5	3.5	
Afghanistan	AFG	CPIA macroeconomic management rating (1=low to 6=high)	IQ.CPA.MACR.XQ																																															4	3.5	3.5	3.5	3.5	3.5	3.5	3.5	3.5	
Afghanistan	AFG	CPIA quality of public administration rating (1=low to 6=high)	IQ.CPA.PADM.XQ																																															2	2	2	2	2	2.5	2.5	2.5	2.5	
Afghanistan	AFG	CPIA equity of public resource use rating (1=low to 6=high)	IQ.CPA.PRES.XQ																																															2.5	2.5	2.5	3	3	3	3	3	3	
Afghanistan	AFG	CPIA property rights and rule-based governance rating (1=low to 6=high)	IQ.CPA.PROP.XQ																																															1.5	1.5	1.5	1.5	1.5	1.5	1.5	1.5	1.5	
Afghanistan	AFG	CPIA social protection rating (1=low to 6=high)	IQ.CPA.PROT.XQ																																															2	2	2.5	2.5	2.5	2.5	2.5	2.5	2.5	
Afghanistan	AFG	CPIA efficiency of revenue mobilization rating (1=low to 6=high)	IQ.CPA.REVN.XQ																																															2.5	2.5	2.5	3	3	3	3	3	3	
Afghanistan	AFG	CPIA trade rating (1=low to 6=high)	IQ.CPA.TRAD.XQ																																															3	2.5	2.5	3	3	3	3	3	3	
Afghanistan	AFG	"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)"	IQ.CPA.TRAN.XQ																																															2.5	2	2	2	2	2	2	2	2	
Afghanistan	AFG	Arms imports (SIPRI trend indicator values)	MS.MIL.MPRT.KD	40000000	56000000	64000000	40000000	56000000	91000000	198000000	230000000	145000000	92000000	9000000	149000000	124000000			90000000	230000000	75000000	281000000	362000000	355000000	385000000	298000000	239000000	380000000	165000000	299000000	575000000	1065000000	2176000000	1900000000	1438000000											34000000			35000000	3000000	41000000	150000000	344000000	377000000	660000000	521000000	235000000	288000000	74000000
Afghanistan	AFG	"Armed forces personnel, total"	MS.MIL.TOTL.P1																										47000				55000	58000	45000	45000	45000	45000	383000	429000	429000	400000	400000	400000		120000	130000	27000	27000	51000	51000	94000	255745	306800	340350	338150	330650	308800	
Afghanistan	AFG	Armed forces personnel (% of total labor force)	MS.MIL.TOTL.TF.ZS																															1.880980627	1.378873332	1.286984723	1.195317543	1.120417771	9.019132807	9.7483162	9.505438041	8.678608142	8.474971291	8.29227792		2.266698627	2.334521904	0.461188353	0.441726536	0.808322104	0.78800928	1.41484677	3.749151019	4.352304586	4.652662701	4.434656972	4.142137774	3.705137302	
Afghanistan	AFG	Military expenditure (current LCU)	MS.MIL.XPND.CN																																													5986000000	6074333333	6557500000	10970666667	12086666667	12675333333	13849666667	15230500000	12149000000	12027666667	15356000000	12199166667
Afghanistan	AFG	Military expenditure (% of GDP)	MS.MIL.XPND.GD.ZS																																													2.369786136	1.950429571	1.861299883	2.237069422	2.328002758	2.060751318	1.897472751	1.778592618	1.144715113	1.061433481	1.334356678	
Afghanistan	AFG	Military expenditure (% of central government expenditure)	MS.MIL.XPND.ZS																																															9.155705644	9.322345619	4.626862246	4.675713957	3.749405851	3.011008675	2.789789452			
Afghanistan	AFG	Arms exports (SIPRI trend indicator values)	MS.MIL.XPRT.KD																																	1000000																							
Afghanistan	AFG	"Female legislators, senior officials and managers (% of total)"	SG.GEN.LSOM.ZS																																																								
Afghanistan	AFG	Proportion of seats held by women in national parliaments (%)	SG.GEN.PARL.ZS																															3.7															27.3	27.3	27.7	27.7	27.3	27.7	27.7	27.7	27.7	27.7	27.7
Afghanistan	AFG	Nonpregnant and nonnursing women can do the same jobs as men (1=yes; 0=no)	SG.JOB.NOPN.EQ																																																								0
Afghanistan	AFG	Law prohibits or invalidates child or early marriage (1=yes; 0=no)	SG.LAW.CHMR																																																								0
Afghanistan	AFG	Law mandates equal remuneration for females and males for work of equal value (1=yes; 0=no)	SG.LAW.EQRM.WK																																																								0
Afghanistan	AFG	Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no)	SG.LAW.NODC.HR																																																								0
Afghanistan	AFG	Legislation exists on domestic violence (1=yes; 0=no)	SG.LEG.DVAW																																																								0
Afghanistan	AFG	Mothers are guaranteed an equivalent position after maternity leave (1=yes; 0=no)	SG.MMR.LEVE.EP																																																								0
Afghanistan	AFG	Battle-related deaths (number of people)	VC.BTL.DETH																														5249	1478	3302	4276	4071	8937	5516	3100	6396	6294	4626	5235	5145	729	693	705	1631	4742	6778	5550	5206	6228	7202	7433	8056	12250	
Afghanistan	AFG	"Internally displaced persons (number, high estimate)"	VC.IDP.TOTL.HE																																						1450000				1000000	920000	600000	200000	200000	132000	161000	3430	28435	71000	3000	29519	17203	13350	
Afghanistan	AFG	"Internally displaced persons (number, low estimate)"	VC.IDP.TOTL.LE																																										500000		220000	167000	153192			235000	297000	352000	450000	492000			
Afghanistan	AFG	"Intentional homicides (per 100,000 people)"	VC.IHR.PSRC.P5																																																		4.024081402	3.46153429	4.186131708	6.450817627			
Afghanistan	AFG	"Presence of peace keepers (number of troops, police, and military observers in mandate)"	VC.PKP.TOTL.UN																																																		20	16	15	23	25	15	15
Angola	AGO	Cash surplus/deficit (% of GDP)	GC.BAL.CASH.GD.ZS																																								4.283331524	26.26910414	10.41850827	1.36814677	-9.710192708	10.62751833	0.686789754	19.39761955	13.57097818	6.860610612	-11.33233809	0.850442441	10.74403399	6.125657127			
Angola	AGO	"Central government debt, total (% of GDP)"	GC.DOD.TOTL.GD.ZS																																																								
Angola	AGO	Grants and other revenue (current LCU)	GC.REV.GOTR.CN																																								3243575126	12033915319	27538953160	35622976986	1.14905E+11	1.27104E+11	1.37564E+11	7.18754E+11	1.02008E+12	8.15347E+11	77129452879	1.13818E+12	2.64223E+12	2.24777E+12			
Angola	AGO	Grants and other revenue (% of revenue)	GC.REV.GOTR.ZS																																								44.96597166	24.86908577	30.93782935	20.11011359	28.05689417	22.60597886	17.47815555	37.03360569	45.29310035	28.76452439	6.215125947	42.23053358	56.42650084	50.75647751			
Angola	AGO	"Revenue, excluding grants (current LCU)"	GC.REV.XGRT.CN																																								7213399391	48389053910	89013850468	1.7714E+11	4.09545E+11	5.54794E+11	7.8706E+11	1.94082E+12	2.25218E+12	2.83456E+12	1.241E+12	2.69515E+12	4.68261E+12	4.42854E+12			
