Country Name	Country Code	Indicator Name	Indicator Code	1960	1961	1962	1963	1964	1965	1966	1967	1968	1969	1970	1971	1972	1973	1974	1975	1976	1977	1978	1979	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015
Aruba	ABW	Net foreign assets (current LCU)	FM.AST.NFRG.CN																											130388000	151149000	149566000	231126000	270155000	334854000	396838000	448022000	478100000	517802000	461497000	428176000	578007000	593161000	554172000	700601000	746906000	700915000	722775000	675555000	757019000	858988000	1429124000	1576887000	1472522000	1493405000	1563051000	1216029000	1289640000	
Aruba	ABW	Broad money (current LCU)	FM.LBL.BMNY.CN																											315726000	436461000	525004000	634977000	743966000	884010000	994936000	1051928000	1197623000	1248436000	1302554000	1354940000	1538780000	1695785000	1730110000	1840232000	2033520000	2216593000	2275285000	2421657000	2492307000	2566414000	2991506000	3163509000	3154722000	3158590000	3418884000	3290048000	3476269000	
Aruba	ABW	Broad money (% of GDP)	FM.LBL.BMNY.GD.ZS																																			50.29916002	52.81032149	52.73497976	49.41429613	51.61959074	54.98993129	51.59148109	53.53760397	58.52597163	61.26349799	57.04441636	58.03851408	57.50009228	54.64559552	59.85873247	70.72312428	71.41920542	68.27627054				
Aruba	ABW	Broad money to total reserves ratio	FM.LBL.BMNY.IR.ZS																											2.395534975	3.097078126	3.225894457	2.789460991	3.046422808	3.187223848	3.168296905	2.667525823	3.098733893	2.731403706	3.24070364	3.759372818	3.425324281	3.805675866	4.104996281	3.199093241	3.037528834	3.675132556	3.747107924	4.165102196	3.468825	3.147938276	2.415515894	2.572635167	2.486779288	2.558186238	2.484954003	2.81398986	2.854482055	
Aruba	ABW	Broad money growth (annual %)	FM.LBL.BMNY.ZG																												38.24043633	20.28657772	20.9470785	17.16424374	18.82397852	12.5480481	5.728207644	13.85028253	4.242820988	4.334863782	4.021791035	13.56812848	10.20321293	2.024136314	6.365028813	10.50345826	9.002763681	2.647847395	6.433128158	2.917423896	2.973429838	16.56365653	5.749712687	-0.277761182	0.122609853	8.240828977	-3.76836418	5.660130187	
Aruba	ABW	Money (current LCU)	FM.LBL.MONY.CN																											100178000	161488000	192174000	243266000	263883000	313967000	331276000	377894000	441453000	443698000	447472000	473181000	546999000	589726000	596506000	701051000	844411000	985605000	960833000	964985000	1055449000	1147127000	1397942000	1541325000	1373100000	1554730000	1829941000	1713439000	1772410000	
Aruba	ABW	Quasi money (current LCU)	FM.LBL.QMNY.CN																											215548000	274973000	332830000	391711000	480083000	570043000	663660000	674034000	756170000	804738000	855082000	881759000	991781000	1106059000	1133604000	1139181000	1189109000	1230988000	1314452000	1456672000	1436858000	1419287000	1593564000	1622184000	1781622000	1603860000	1588943000	1576609000	1703859000	
Aruba	ABW	Consumer price index (2010 = 100)	FP.CPI.TOTL																										41.46477965	41.91009745	43.43690136	44.79294429	46.58091202	49.29969441	52.03856632	54.05421533	56.87344534	60.46277381	62.49516409	64.5108131	66.44610402	67.68830631	69.23185149	72.03160231	74.1087087	76.56598673	79.3662932	81.37421125	84.13737451	87.17364959	91.87335769	100.103127	97.96455227	100	104.3745958	104.9713633	102.4811662	102.91261	
Aruba	ABW	Wholesale price index (2010 = 100)	FP.WPI.TOTL																																																								
Aruba	ABW	Deposit interest rate (%)	FR.INR.DPST																											6.4	6.583333333	6.7	6.7	6.7	6.55	5.891666667	4.975	3.991666667	4.366666667	4.266666667	4.358333333	4.9	6.166666667	6.2	5.841666667	5.558333333	5.333333333	4.258333333	3.941666667	3.891666667	4.033333333	3.616666667	3.35	2.575	1.675	1.541666667	1.633333333	2.175	
Aruba	ABW	Lending interest rate (%)	FR.INR.LEND																											11	10.3	10.24166667	10.475	10.6	10.675	10.6	10.6	10.6	10.6	10.375	10.25	11.04166667	13.14166667	12.06666667	12.1	13.08333333	11.5	11.58333333	11.53333333	11.325	11.00833333	11.23333333	10.76666667	10.65	9.658333333	9.183333333	8.725	8.233333333	
Aruba	ABW	Real interest rate (%)	FR.INR.RINR																																				12.78231464	13.89328874	5.934309957	3.318126505	14.30669366	2.678992204	7.00013721	12.39020806	15.12711997	2.409749744	7.023680482	9.689643002	-1.293013965	-2.662309609	16.75879282						
Aruba	ABW	Domestic credit provided by financial sector (% of GDP)	FS.AST.DOMS.GD.ZS																																			38.00344393	39.42186971	43.41408907	42.33431802	41.16803086	44.55433376	44.10227584	44.82205355	49.10368507	54.43588262	51.68614709	54.15920911	53.38112882	51.376289	47.30939389	53.21330445	57.5277269	56.0244175				
Aruba	ABW	Liquid liabilities (M3) as % of GDP	FS.LBL.LIQU.GD.ZS																																																								
Aruba	ABW	Strength of legal rights index (0=weak to 12=strong)	IC.LGL.CRED.XQ																																																								
Aruba	ABW	"Official exchange rate (LCU per US$, period average)"	PA.NUS.FCRF																											1.79	1.79	1.79	1.79	1.79	1.79	1.79	1.79	1.79	1.79	1.79	1.79	1.79	1.79	1.79	1.79	1.79	1.79	1.79	1.79	1.79	1.79	1.79	1.79	1.79	1.79	1.79	1.79	1.79	1.79
Aruba	ABW	Real effective exchange rate index (2010 = 100)	PX.REX.REER																																																								
Aruba	ABW	"International migrant stock, total"	SM.POP.TOTL	7893					7677					7466					7262					7063					9860					14444					20715					29495					33422					34268					
Aruba	ABW	International migrant stock (% of population)	SM.POP.TOTL.ZS	14.56058146					13.38389121					12.64031152					11.9726321					11.75286209					15.64384083					23.24129497					25.78866121					32.46274406					33.41164239					33.7293424					
Aruba	ABW	Account at a financial institution (% age 15+) [ts]	WP_time_01.1																																																								
Aruba	ABW	"Account at a financial institution, male (% age 15+) [ts]"	WP_time_01.2																																																								
Aruba	ABW	"Account at a financial institution, female (% age 15+) [ts]"	WP_time_01.3																																																								
Aruba	ABW	"Account at a financial institution, income, poorest 40% (% ages 15+) [ts]"	WP_time_01.8																																																								
Aruba	ABW	"Account at a financial institution, income, richest 60% (% ages 15+) [ts]"	WP_time_01.9																																																								
Aruba	ABW	Mobile account (% age 15+) [w2]	WP15163_4.1																																																								
Aruba	ABW	"Mobile account, male (% age 15+) [w2]"	WP15163_4.2																																																								
Aruba	ABW	"Mobile account, female (% age 15+) [w2]"	WP15163_4.3																																																								
Aruba	ABW	"Mobile account, income, poorest 40% (% ages 15+) [w2]"	WP15163_4.8																																																								
Aruba	ABW	"Mobile account, income, richest 60% (% ages 15+) [w2]"	WP15163_4.9																																																								
Andorra	AND	"Foreign direct investment, net outflows (% of GDP)"	BM.KLT.DINV.WD.GD.ZS																																																								
Andorra	AND	"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD																																																								
Andorra	AND	"Foreign direct investment, net inflows (BoP, current US$)"	BX.KLT.DINV.CD.WD																																																								
Andorra	AND	"Foreign direct investment, net inflows (% of GDP)"	BX.KLT.DINV.WD.GD.ZS																																																								
Andorra	AND	"Stocks traded, total value (current US$)"	CM.MKT.TRAD.CD																																																								
Andorra	AND	"Stocks traded, total value (% of GDP)"	CM.MKT.TRAD.GD.ZS																																																								
Andorra	AND	"Automated teller machines (ATMs) (per 100,000 adults)"	FB.ATM.TOTL.P5																																																								
Andorra	AND	"Commercial bank branches (per 100,000 adults)"	FB.CBK.BRCH.P5																																																								
Andorra	AND	"Borrowers from commercial banks (per 1,000 adults)"	FB.CBK.BRWR.P3																																																								
Andorra	AND	"Depositors with commercial banks (per 1,000 adults)"	FB.CBK.DPTR.P3																																																								
Andorra	AND	Domestic credit to private sector by banks (% of GDP)	FD.AST.PRVT.GD.ZS																																																								
Andorra	AND	"Total reserves (includes gold, current US$)"	FI.RES.TOTL.CD																																																								
Andorra	AND	Net domestic credit (current LCU)	FM.AST.DOMS.CN																																																								
Andorra	AND	Net foreign assets (current LCU)	FM.AST.NFRG.CN																																																								
Andorra	AND	Broad money (current LCU)	FM.LBL.BMNY.CN																																																								
Andorra	AND	Broad money (% of GDP)	FM.LBL.BMNY.GD.ZS																																																								
Andorra	AND	Broad money to total reserves ratio	FM.LBL.BMNY.IR.ZS																																																								
Andorra	AND	Broad money growth (annual %)	FM.LBL.BMNY.ZG																																																								
Andorra	AND	Money (current LCU)	FM.LBL.MONY.CN																																																								
Andorra	AND	Quasi money (current LCU)	FM.LBL.QMNY.CN																																																								
Andorra	AND	Consumer price index (2010 = 100)	FP.CPI.TOTL																																																								
Andorra	AND	Wholesale price index (2010 = 100)	FP.WPI.TOTL																																																								
Andorra	AND	Deposit interest rate (%)	FR.INR.DPST																																																								
Andorra	AND	Lending interest rate (%)	FR.INR.LEND																																																								
Andorra	AND	Real interest rate (%)	FR.INR.RINR																																																								
Andorra	AND	Domestic credit provided by financial sector (% of GDP)	FS.AST.DOMS.GD.ZS																																																								
Andorra	AND	Liquid liabilities (M3) as % of GDP	FS.LBL.LIQU.GD.ZS																																																								
Andorra	AND	Strength of legal rights index (0=weak to 12=strong)	IC.LGL.CRED.XQ																																																								
Andorra	AND	"Official exchange rate (LCU per US$, period average)"	PA.NUS.FCRF																																																								
Andorra	AND	Real effective exchange rate index (2010 = 100)	PX.REX.REER																																																								
Andorra	AND	"International migrant stock, total"	SM.POP.TOTL	2497					6983					13446					18623					25792					32306					38904					44205					42146					50303					55847					
Andorra	AND	International migrant stock (% of population)	SM.POP.TOTL.ZS	18.61487998					37.64217562					55.38119362					60.64938449					71.51928569					72.43985021					71.36908147					69.22823942					64.44441046					61.93196508					66.15453867					
Andorra	AND	Account at a financial institution (% age 15+) [ts]	WP_time_01.1																																																								
Andorra	AND	"Account at a financial institution, male (% age 15+) [ts]"	WP_time_01.2																																																								
Andorra	AND	"Account at a financial institution, female (% age 15+) [ts]"	WP_time_01.3																																																								
Andorra	AND	"Account at a financial institution, income, poorest 40% (% ages 15+) [ts]"	WP_time_01.8																																																								
Andorra	AND	"Account at a financial institution, income, richest 60% (% ages 15+) [ts]"	WP_time_01.9																																																								
Andorra	AND	Mobile account (% age 15+) [w2]	WP15163_4.1																																																								
Andorra	AND	"Mobile account, male (% age 15+) [w2]"	WP15163_4.2																																																								
Andorra	AND	"Mobile account, female (% age 15+) [w2]"	WP15163_4.3																																																								
Andorra	AND	"Mobile account, income, poorest 40% (% ages 15+) [w2]"	WP15163_4.8																																																								
Andorra	AND	"Mobile account, income, richest 60% (% ages 15+) [w2]"	WP15163_4.9																																																								
Afghanistan	AFG	"Foreign direct investment, net outflows (% of GDP)"	BM.KLT.DINV.WD.GD.ZS																																												0.02181668	-0.013243875	0.023904093	0	0	0.70261312	0.64787672	0.449902095	0.39151736	0.316508971	0	0	
Afghanistan	AFG	"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD																																																	-46033740	-197512727.5	-54200551	-57620844	-61525860	-39663686	-48756005.3	
Afghanistan	AFG	"Foreign direct investment, net inflows (BoP, current US$)"	BX.KLT.DINV.CD.WD											230000	450000	150000	270000			40000	-240000		1200000	9000000	180000	100000					400000				-280000	360000	-20000	20000	-93326.6667	690000	-1460000	-10000	6040000	170000	680000	50000000	57800000	186900000	271000000	238000000	188690000	46033740	197512727.5	54200551	57620844	61525860	39663686	48756005.3	
Afghanistan	AFG	"Foreign direct investment, net inflows (% of GDP)"	BX.KLT.DINV.WD.GD.ZS											0.013151224	0.024575271	0.009401115	0.015576924			0.001565217	-0.008126411		0.032450496	0.247135735	0.005174216																				0.027623565	1.211000327	1.261004082	3.536114724	4.318672782	3.372251952	1.91683279	0.451730583	1.581753993	0.340096813	0.321361264	0.299592102	0.19386971	0.24331511	
Afghanistan	AFG	"Stocks traded, total value (current US$)"	CM.MKT.TRAD.CD																																																								
Afghanistan	AFG	"Stocks traded, total value (% of GDP)"	CM.MKT.TRAD.GD.ZS																																																								
Afghanistan	AFG	"Automated teller machines (ATMs) (per 100,000 adults)"	FB.ATM.TOTL.P5																																													0.016445893	0.063481513	0.123074062	0.216865783	0.312924312	0.466727635	0.548108438	0.641864912	0.669510483	0.748128911	0.802081543	
Afghanistan	AFG	"Commercial bank branches (per 100,000 adults)"	FB.CBK.BRCH.P5																																													0.386478488	0.618944749	0.976900371	1.301194696	1.54278963	2.312423282	2.473339327	2.309390252	2.24445419	2.391559634	2.465221213	
Afghanistan	AFG	"Borrowers from commercial banks (per 1,000 adults)"	FB.CBK.BRWR.P3																																																	3.496820024	4.109324676	3.91698844	3.794877409	4.313305344	3.957969872	3.197533458	
Afghanistan	AFG	"Depositors with commercial banks (per 1,000 adults)"	FB.CBK.DPTR.P3																																																	38.02183211	90.90956229	109.7221285	145.3307888	174.6335203	165.2714267	184.8770828	
Afghanistan	AFG	Domestic credit to private sector by banks (% of GDP)	FD.AST.PRVT.GD.ZS	4.603305493	4.635627482	4.662601529	3.440828038	3.730555343	3.900662362	2.804761973	2.565736921	2.954854295	3.14195576	3.256675171	2.822212035	3.893314958	3.871410409	3.617113498	2.57558691	2.230521729	2.046877292	2.445723826	2.67042086	2.857472007	2.43570265																									4.784310214	6.770460946	9.313478778	10.52577948	11.51685087	4.928883871	4.053854193	4.131263748	3.818455433	
Afghanistan	AFG	"Total reserves (includes gold, current US$)"	FI.RES.TOTL.CD	50690800	42444500	40592100	45547800	44619680	45434560	47114050	38528800	45589800	41373600	49488930	67614003.6	81289652	126230178	201456357.5	217260911.2	256505569.6	431038860.3	605029036.5	934778990.5	940035897.9	657880925.2	698660883.7	582310951.5	526217145.1	610761760.8	635742033.2	746832931	657015502	630659655.2	637925698.4	576118910.8																	3042274496	4265888673	5162440198	6344642495	7152304412	7288702809	7528550402	
Afghanistan	AFG	Net domestic credit (current LCU)	FM.AST.DOMS.CN	3806000000	4958000000	5234000000	5748000000	7353000000	6957000000	6825000000	7468000000	8949000000	9698740212	10711736612	11670336612	13556437512	13941837512	15681237512	15551937512	18480537512	18389137512	22958201153	29175933326	20670156125	28082804542	33011440000		65588760000	81928920000	1.02757E+11	1.53596E+11	2.08571E+11	2.99792E+11	4.46045E+11																-16995662870	2624544132	25571784726	24533140495	30590933384	-25510536446	-42734388644	-43488956292	-26248679226	
Afghanistan	AFG	Net foreign assets (current LCU)	FM.AST.NFRG.CN		817000000	682000000	1901000000	1648000000	1881000000	1641000000	1498000000	1077000000	1143092305	1437493461	2288233403	2550475761	3032389756	3614573954	6748051846	9582834845	16667433589	20106708079	21915226509	39353160286	44336215668	39768928614		25801110842	22283610096	17918024780	25260267409	25828407151	20334909553	3981259339																1.03827E+11	1.4708E+11	1.72784E+11	2.14829E+11	2.48099E+11	3.38126E+11	4.25431E+11	4.83886E+11	4.86797E+11	
Afghanistan	AFG	Broad money (current LCU)	FM.LBL.BMNY.CN	3255000000	3590000000	4230000000	4889000000	6008000000	7055000000	7061000000	7035000000	8213500000	9692000000	10391000000	11566000000	13178000000	14183500000	16094500000	18099200000	22478500000	28771600000	33450700000	39660500000	46344600000	54431650000	64206870000		81909450000	90435820000	1.01586E+11	1.53081E+11	2.05941E+11	2.82461E+11	3.97125E+11																81247948057	1.15693E+11	1.52002E+11	2.02231E+11	2.56727E+11	3.11433E+11	3.3884E+11	3.70684E+11	4.01583E+11	
Afghanistan	AFG	Broad money (% of GDP)	FM.LBL.BMNY.GD.ZS	13.45041237	14.5344128	17.19512159	14.46449551	16.68888794	15.57395187	11.20793678	9.342629006	13.29045274	15.28706588	13.20332099	14.03642416	18.35376136	18.18397508	16.59226848	16.99455436	19.54652165	21.64905882	22.52572317	24.54238924	28.85716092	31.60955256																									23.06165402	23.59142006	29.27699257	32.87868912	35.17283727	36.36864542	31.92647885	32.71257151	34.89544458	
Afghanistan	AFG	Broad money to total reserves ratio	FM.LBL.BMNY.IR.ZS	1.426951899	1.879578692	2.315721532	2.385284129	2.992202345	3.450628283	3.330452617	4.057570787	4.003575849	5.205681347	4.6659144	3.801316422	3.602481217	2.496937689	1.775350056	1.85125084	1.947412772	1.483320758	1.228616883	0.970885014	1.117933898	1.671471616	1.816203744		3.076227937	2.926295224	3.157934471	4.050852138	6.194639881	8.851431098	12.30288626																		0.980674387	0.962412208	1.085809179	1.027793953	0.916710838	0.918221702	0.928787601	
Afghanistan	AFG	Broad money growth (annual %)	FM.LBL.BMNY.ZG		10.29185868	17.82729805	15.57919622	22.88811618	17.42676431	0.085046067	-0.368219799	16.75195451	18.00085226	7.212133719	11.30786257	13.93740273	7.630141144	13.47340219	12.45580788	24.19609707	27.99608515	16.26291204	18.56403603	16.85329232	17.44982155	17.95870601			10.40950708	12.32956145	50.69047792	34.53083266	37.15664752	40.59457548																	42.39516401	31.38381712	33.04506797	26.9471277	21.30916836	8.800110717	9.397940834	8.3357065	
Afghanistan	AFG	Money (current LCU)	FM.LBL.MONY.CN	3050000000	3305000000	3751000000	4619000000	5574000000	6104000000	6143000000	6101000000	7284000000	8278200000	8738000000	9673700000	10825500000	11318000000	12522000000	14975000000	18322000000	23752000000	28625000000	34186600000	39779200000	45664000000	52768090000		68433080000	76154070000	84907920000	1.31215E+11	1.79209E+11	2.50857E+11	3.5082E+11																79505810580	1.11777E+11	1.47449E+11	1.92177E+11	2.40257E+11	2.90722E+11	3.19164E+11	3.50696E+11	3.84152E+11	
Afghanistan	AFG	Quasi money (current LCU)	FM.LBL.QMNY.CN	205000000	285000000	479000000	270000000	434000000	951000000	918000000	934000000	929500000	1414300000	1653100000	1892400000	2351600000	2865500000	3572500000	3124200000	4156500000	5019600000	4825700000	5473900000	6565400000	8767650000	11438780000		13476370000	14281750000	16678240000	21866030000	26731630000	31603920000	46305350000																									
Afghanistan	AFG	Consumer price index (2010 = 100)	FP.CPI.TOTL																																													63.13189273	71.14097429	76.30217768	82.77480692	108.0666	99.11535881	100	110.2016601	118.1563	127.2003573	133.0570866	
Afghanistan	AFG	Wholesale price index (2010 = 100)	FP.WPI.TOTL																																																								
Afghanistan	AFG	Deposit interest rate (%)	FR.INR.DPST																																																								
Afghanistan	AFG	Lending interest rate (%)	FR.INR.LEND																																															17.97	18.135	14.9175	15	15.69	15.14583333	15	15.07916667	15	
Afghanistan	AFG	Real interest rate (%)	FR.INR.RINR																																															10.07615212	-3.470294022	12.46673371	17.47530159	5.713021941	4.146750003	6.181851186	9.894843176	14.72113522	
Afghanistan	AFG	Domestic credit provided by financial sector (% of GDP)	FS.AST.DOMS.GD.ZS	15.72727173	20.07287429	21.27642232	17.00591536	20.42499884	15.35761633	10.8333336	9.917662177	14.48058216	15.29769713	13.61086487	14.16304641	18.88083313	17.87415136	16.16622467	14.60275854	16.07003255	13.83682241	15.46006761	18.05441464	12.87058302	16.30824872																									-4.824098409	0.53518055	4.925360069	3.988589513	4.191108994	-2.979078284	-4.026561901	-3.837871098	-2.280873952	
Afghanistan	AFG	Liquid liabilities (M3) as % of GDP	FS.LBL.LIQU.GD.ZS																																																								
Afghanistan	AFG	Strength of legal rights index (0=weak to 12=strong)	IC.LGL.CRED.XQ																																																						9	9	9
Afghanistan	AFG	"Official exchange rate (LCU per US$, period average)"	PA.NUS.FCRF	193.9050094	193.9050094	193.9050094	395.8893943	436.2862712	436.2862712	436.2862712	436.2862712	436.2862712	436.2862712	436.2862712	436.2862712	436.2862712	436.2862712	436.2862712	436.2862712	436.2862712	436.2862712	436.2862712	422.7533174	429.2895321	481.6519641	490.5796739	490.5796739	490.5796739	490.5796739	490.5796739	490.5796739	490.5796739	490.5796739	490.5796739	490.5796739	490.5796739	490.5796739	484.8594761	36.56714462	47.5	47.5	47.5	46.61953108	47.35757473	47.50001452	47.263	48.76275358	47.8453125	49.4945975	49.92533083	49.96201777	50.24961474	50.325	46.452461	46.74700774	50.9214	55.3775	57.2475	
Afghanistan	AFG	Real effective exchange rate index (2010 = 100)	PX.REX.REER																																																								
Afghanistan	AFG	"International migrant stock, total"	SM.POP.TOTL	46468					49535					53051					57043					59021					56118					57686					70205					75917					86451					90883					
Afghanistan	AFG	International migrant stock (% of population)	SM.POP.TOTL.ZS	0.516609999					0.498572875					0.477030279					0.45333552					0.446742559					0.482507284					0.478024988					0.418571518					0.385327536					0.354308132					0.32502084					
Afghanistan	AFG	Account at a financial institution (% age 15+) [ts]	WP_time_01.1																																																				9.005013			9.961	
Afghanistan	AFG	"Account at a financial institution, male (% age 15+) [ts]"	WP_time_01.2																																																				15.41546			15.78467	
Afghanistan	AFG	"Account at a financial institution, female (% age 15+) [ts]"	WP_time_01.3																																																				2.61623			3.812426	
Afghanistan	AFG	"Account at a financial institution, income, poorest 40% (% ages 15+) [ts]"	WP_time_01.8																																																				0.8629432			6.619139	
Afghanistan	AFG	"Account at a financial institution, income, richest 60% (% ages 15+) [ts]"	WP_time_01.9																																																				14.44103			12.2038	
Afghanistan	AFG	Mobile account (% age 15+) [w2]	WP15163_4.1																																																							0.3044038	
Afghanistan	AFG	"Mobile account, male (% age 15+) [w2]"	WP15163_4.2																																																							0.3974696	
Afghanistan	AFG	"Mobile account, female (% age 15+) [w2]"	WP15163_4.3																																																							0.2061457	
Afghanistan	AFG	"Mobile account, income, poorest 40% (% ages 15+) [w2]"	WP15163_4.8																																																							0	
Afghanistan	AFG	"Mobile account, income, richest 60% (% ages 15+) [w2]"	WP15163_4.9																																																							0.5086964	
Angola	AGO	"Foreign direct investment, net outflows (% of GDP)"	BM.KLT.DINV.WD.GD.ZS																															0.008976		0.003323206	0.037891828	-0.064495324	-0.019762846	-0.165019474	0.05194205	0	-0.001434843	0		0.654936894	0.538379774	3.32555379	0.593336776	0.363843876	1.397013973	2.902286289	0.00923089	1.607817941	1.887122889	2.184010267	4.368531013		
Angola	AGO	"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD																										-278000000	-234000000	-119000000	-131000000	-200000000	335700000	-664500000	-287956000	-302100000	-170300000	-472427000	-180559000	-411660000	-1113970000	-2471460000	-878620000	-2145470000	-1643393000	-3481071780	-1413991820	1523198987	228299945.9	1805123607	890672963.9	-2198545055	4567640566	5116413414	9638709259	13164177546	2331384329	
Angola	AGO	"Foreign direct investment, net inflows (BoP, current US$)"	BX.KLT.DINV.CD.WD											2400000	1860000	2160000	7540000	6690000	50000	-1170000		1870000	2000000	37420000	49050000	115810000	104330000	67140000	278000000	234000000	119000000	131000000	200000000	-334800000	664500000	287956000	302100000	170300000	472427000	180559000	411660000	1113970000	2471460000	878620000	2145470000	1672093000	3504701780	1449231820	-1303836930	-37714860	-893342152	1678971010	2205298180	-3227211182	-3023770966	-6897954559	-7120017424	1921699719	
Angola	AGO	"Foreign direct investment, net inflows (% of GDP)"	BX.KLT.DINV.WD.GD.ZS																										4.15888	3.50064	1.78024	1.95976	1.994666667	-3.339072	5.483301719	5.065820233	5.723560583	5.491776846	9.336501976	2.398829075	5.381376139	17.28310443	40.1671622	9.623823976	24.00911706	10.93901166	19.67529252	6.153315696	-3.526655479	-0.072001021	-1.368761628	1.896315051	3.014436416	-3.870974556	-2.726804766	-5.49673547	-5.146127222		
Angola	AGO	"Stocks traded, total value (current US$)"	CM.MKT.TRAD.CD																																																								
Angola	AGO	"Stocks traded, total value (% of GDP)"	CM.MKT.TRAD.GD.ZS																																																								
Angola	AGO	"Automated teller machines (ATMs) (per 100,000 adults)"	FB.ATM.TOTL.P5																																													1.018057003	1.736131589	3.637327303	5.283102424	7.510021609	10.0824625	12.63310609	15.43821402	18.45379426	20.70540861	22.96756765	
Angola	AGO	"Commercial bank branches (per 100,000 adults)"	FB.CBK.BRCH.P5																																													2.155885417	2.673642647	4.040231251	4.64436668	5.603712079	6.302805701	8.987244593	10.15946312	10.97698388	12.36646941	12.86325728	
Angola	AGO	"Borrowers from commercial banks (per 1,000 adults)"	FB.CBK.BRWR.P3																																																						16.96291044	20.05914082	
Angola	AGO	"Depositors with commercial banks (per 1,000 adults)"	FB.CBK.DPTR.P3																																													0.439441311	16.38716058	25.29440096	33.0197695	49.81087176	76.81724626	71.88846188	92.17467558	458.6829838	547.9725422	608.6664466	
Angola	AGO	Domestic credit to private sector by banks (% of GDP)	FD.AST.PRVT.GD.ZS																																				5.259215342	3.177453791	5.169693142	3.556203434	2.520982607	1.966539826	3.618374281	3.435114368	3.976134968	4.399056856	4.203550441	6.425598108	9.774760801	12.01044776	22.09975054	19.6537848	18.93743068	20.4219678	21.07649574		
